adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,16500000,,816,tt0118655,en,Austin Powers: International Man of Mystery,"As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",11.749159,/1Ly0MRK2Na0aRpy2bD6GBRP3Rzx.jpg,1997-05-02,67683989,94.0,Released,"If he were any cooler, he'd still be frozen, baby!",Austin Powers: International Man of Mystery,False,6.5,1033
False,90000000,,18,tt0119116,en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",24.30526,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,1997-05-07,263920180,126.0,Released,There is no future without it.,The Fifth Element,False,7.3,3962
False,73000000,,330,tt0119567,en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",0.788123,/u1fXmEQUCI9CjyHCCYOPBSq2DYo.jpg,1997-05-23,229074524,129.0,Released,Something has survived.,The Lost World: Jurassic Park,False,6.2,2528
False,125000000,,415,tt0118688,en,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",17.038824,/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg,1997-06-20,238207122,125.0,Released,Strength. Courage. Honor. And loyalty.,Batman & Robin,False,4.2,1447
False,900000,,266,tt0057345,fr,Le Mépris,Screenwriter Paul Javal's marriage to his wife Camille disintegrates during a film production as she spends time with its producer.,7.543337,/e8AFmkWiY6MS7Em4GmLuqjEDc1v.jpg,1963-10-21,528428,103.0,Released,"More Bold! More Brazen! And Much, Much More Bardot!",Contempt,False,7.5,138
False,80000000,,754,tt0119094,en,Face/Off,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",11.467391,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg,1997-06-27,245676146,138.0,Released,"In order to catch him, he must become him.",Face/Off,False,6.8,1612
False,90000000,http://www.sonypictures.com/homevideo/meninblack/,607,tt0119654,en,Men in Black,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",15.781024,/f24UVKq3UiQWLqGWdqjwkzgB8j8.jpg,1997-07-02,589390539,98.0,Released,Protecting the Earth from the scum of the universe.,Men in Black,False,6.9,4521
False,90000000,http://www.warnerbros.com/contact,686,tt0118884,en,Contact,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality.",14.374866,/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg,1997-07-11,171120329,150.0,Released,"If it's just us, it seems like an awful waste of space.",Contact,False,7.2,1338
False,2500000,,468,tt0102494,en,My Own Private Idaho,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",7.289727,/2AzIv2b6mI2Ye4uJUTdi4wjIvLb.jpg,1991-10-17,0,104.0,Released,"It's not where you go, it's how you get there.",My Own Private Idaho,False,7.1,218
False,70000000,,978,tt0120102,en,Seven Years in Tibet,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",11.483493,/cflSeFUVDCf73Tzh5sB204JbQ6j.jpg,1997-09-12,131457682,136.0,Released,At the end of the world his real journey began.,Seven Years in Tibet,False,7.0,644
False,36000000,,782,tt0119177,en,Gattaca,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",12.89312,/gPYtuvhQvP7v5F1Tqt2iQWR3Y7i.jpg,1997-09-07,12532777,106.0,Released,There is no gene for the human spirit.,Gattaca,False,7.5,1846
False,105000000,,563,tt0120201,en,Starship Troopers,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",14.412644,/zeCD9WkhABFJmPq3SlTozXJGEtr.jpg,1997-11-06,121214377,129.0,Released,The only good bug is a dead bug.,Starship Troopers,False,6.7,1584
False,10000000,http://www.miramax.com/movie/good-will-hunting,489,tt0119217,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",15.064833,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,1997-12-05,225933435,126.0,Released,"Some people can never believe in themselves, until someone believes in them.",Good Will Hunting,False,7.9,2880
False,200000000,http://www.titanicmovie.com,597,tt0120338,en,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",26.88907,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,1997-11-18,1845034188,194.0,Released,Nothing on Earth could come between them.,Titanic,False,7.5,7770
False,110000000,http://www.mgm.com/view/movie/2029/Tomorrow-Never-Dies/,714,tt0120347,en,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,17.159576,/k3eI9q7ISgpDEu2CMwR2s6inJVp.jpg,1997-12-11,333011068,119.0,Released,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.,Tomorrow Never Dies,False,6.0,941
False,60000000,,547,tt0119314,en,The Horse Whisperer,"Based on the novel by the same name from Nicholas Evans, the talented Robert Redford presents this meditative family drama set in the country side. Redford not only directs but also stars in the roll of a cowboy with a magical talent for healing.",7.685548,/nT4p5iDOxcnEa2QD0Kp3907WeuA.jpg,1998-05-14,186883563,170.0,Released,,The Horse Whisperer,False,6.7,296
False,12000000,,184,tt0119396,en,Jackie Brown,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",16.415498,/4XVPYOdMAizdNMSwS0SK3fPJcvR.jpg,1997-12-24,39673162,154.0,Released,Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?,Jackie Brown,False,7.3,1580
False,15000000,http://www.biglebowskibluray.com/splash.php,115,tt0118715,en,The Big Lebowski,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",15.952524,/qiE3ovg9TPylHReZjizQ40LsKZV.jpg,1998-03-06,46189568,117.0,Released,Times like these call for a Big Lebowski.,The Big Lebowski,False,7.8,3001
False,15000000,,586,tt0120885,en,Wag the Dog,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",7.603652,/sTsMrXrTya8KpFm8lgtlQR12X7Z.jpg,1997-12-25,64256513,97.0,Released,"A comedy about truth, justice and other special effects.",Wag the Dog,False,6.7,273
False,20000000,,617,tt0120890,en,Wild Things,"When teen-socialite Kelly Van Ryan (Richards) and troubled bad girl Suzie Toller (Campbell) accuse guidance counselor Sam Lombardo (Dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop (Bacon) suspects conspiracy, but nothing is what it seems...",13.924623,/dI9iYo1cL81yzJkBVyNGipjSvy0.jpg,1998-03-20,67200000,108.0,Released,They're dying to play with you.,Wild Things,False,6.3,454
False,55000000,,795,tt0120632,en,City of Angels,"When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",8.228219,/dMvup91Svpns2SfCtZ4jiSFiouV.jpg,1998-04-10,198685114,114.0,Released,She didn't believe in angels until she fell in love with one.,City of Angels,False,6.5,537
False,0,,267,tt0118819,es,Carne trémula,A scorned ex-convict forces himself into the lives of the couple who put him behind bars.,6.715019,/6fpt82Sfpkzw4dZgKgZMVFoaMBb.jpg,1997-10-28,1535558,103.0,Released,"Life, love, desire... and everything in between.",Live Flesh,False,7.2,89
False,130000000,,929,tt0120685,en,Godzilla,"When a freighter is viciously attacked in the Pacific Ocean, a team of experts -- including biologist Niko Tatopoulos and scientists Elsie Chapman and Mendel Craven -- concludes that an oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan, destroying everything within its reach. The team chases the monster to Madison Square Garden, where a brutal battle ensues.",11.295121,/5axr56XqJH2xqkzI4j5sjzgV1Hu.jpg,1998-05-20,379014294,139.0,Released,Size does matter.,Godzilla,False,5.3,1075
False,0,,312,tt0116692,de,Jenseits der Stille,Beyond Silence is about a family and a young girl’s coming of age story. This German film looks into the lives of the deaf and at a story about the love for music. A girl who has always had to translate speech into sign language for her deaf parents yet when her love for playing music grows strong she must decide to continue doing something she cannot share with her parents.,1.923957,/cWXaGjslNpbyMNinDmDfAVbyrQI.jpg,1996-12-18,0,109.0,Released,"About life, love and the sound of snow.",Beyond Silence,False,6.5,12
False,66000000,,846,tt0120902,en,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",12.311615,/l3umPrC6vEOhv3yabewqLcRFTLO.jpg,1998-06-19,189198313,121.0,Released,Fight the Future,The X Files,False,6.6,494
False,140000000,,95,tt0120591,en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",13.235112,/coINnuCzcw5FMHBty8hcudMOBnO.jpg,1998-07-01,553799566,151.0,Released,The Earth's Darkest Day Will Be Man's Finest Hour,Armageddon,False,6.5,2540
